,Community,Long,Lat,ProjectionScenario,TotalChangeValue,TotalChangeVolume,Poverty,Labor.Force,Housing.Characteristics,Population.Composition,Personal.Disruption,Housing.Disruption,Retiree.Migration,Urban.Sprawl,Commercial.Engagement,Commercial.Reliance,Recreational.Engagement,Recreational.Reliance,Sea.Level.Rise.Risk,Storm.Surge.Risk
1485,SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2100_rcp45_warm_percdiff.combo.b,18.37873276,17.94695861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2100_rcp85_cold_percdiff.combo.b,17.54725245,15.04260469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1487,SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2100_rcp85_mean_percdiff.combo.b,19.31368118,19.05387713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1488,SOUTH KINGSTOWN_RI,-71.54747,41.41085,Future_2100_rcp85_warm_percdiff.combo.b,10.37119766,10.63977229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1489,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp45_cold_percdiff.combo.b,-7.594484499,-7.71846706,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1490,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp45_mean_percdiff.combo.b,-11.17330209,-11.38911617,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1491,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp45_warm_percdiff.combo.b,-34.23101293,-35.20071007,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1492,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp85_cold_percdiff.combo.b,-5.56707611,-5.574878915,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1493,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp85_mean_percdiff.combo.b,-22.71253248,-23.26181654,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1494,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2055_rcp85_warm_percdiff.combo.b,-46.00216995,-47.3603004,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1495,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp45_cold_percdiff.combo.b,-5.9156854,-5.963403616,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1496,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp45_mean_percdiff.combo.b,-16.01101609,-16.35532871,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1497,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp45_warm_percdiff.combo.b,-39.43091663,-40.58723921,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1498,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp85_cold_percdiff.combo.b,-27.20733328,-27.91982354,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1499,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp85_mean_percdiff.combo.b,-59.58669124,-61.24975252,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1500,SOUTH THOMASTON_ME,-69.12773,44.0515,Future_2100_rcp85_warm_percdiff.combo.b,-74.09856074,-75.58396776,-0.2274,0.008,0.4734,-0.7346,-0.6802,-0.2426,0.2054,-1.1708,0.05,0.0265,NA,NA,-0.24,-0.513
1501,SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp45_cold_percdiff.combo.b,-11.67786482,-11.05381881,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1502,SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp45_mean_percdiff.combo.b,-26.31266516,-24.63687433,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1503,SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp45_warm_percdiff.combo.b,-50.81353023,-48.37352314,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1504,SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp85_cold_percdiff.combo.b,-16.97062519,-15.70003674,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1505,SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp85_mean_percdiff.combo.b,-38.1705404,-36.25166756,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1506,SOUTHPORT_ME,-69.65866,43.84092,Future_2055_rcp85_warm_percdiff.combo.b,-61.93832866,-58.99430255,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1507,SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp45_cold_percdiff.combo.b,-14.91967142,-13.80296792,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1508,SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp45_mean_percdiff.combo.b,-33.47819377,-31.62614216,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1509,SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp45_warm_percdiff.combo.b,-55.3506179,-52.73543503,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1510,SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp85_cold_percdiff.combo.b,-41.58549881,-39.39622493,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1511,SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp85_mean_percdiff.combo.b,-71.70381639,-68.38851841,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1512,SOUTHPORT_ME,-69.65866,43.84092,Future_2100_rcp85_warm_percdiff.combo.b,-84.87059757,-80.75818984,-0.566,1.7722,0.3344,-1.4008,-0.6406,-0.0138,1.88,-0.3496,0.0435,0.239,NA,NA,-0.246,-0.477
1513,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp45_cold_percdiff.combo.b,2.764312653,2.495597853,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1514,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp45_mean_percdiff.combo.b,-12.68581158,-11.1121249,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1515,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp45_warm_percdiff.combo.b,-30.81760899,-27.14086058,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1516,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp85_cold_percdiff.combo.b,1.759012104,1.659320737,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1517,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp85_mean_percdiff.combo.b,-19.15407956,-16.84524521,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1518,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2055_rcp85_warm_percdiff.combo.b,-43.20971333,-38.08746163,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1519,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp45_cold_percdiff.combo.b,2.402412652,2.194144978,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1520,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp45_mean_percdiff.combo.b,-15.54782215,-13.64146055,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1521,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp45_warm_percdiff.combo.b,-37.65174054,-33.17583097,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1522,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp85_cold_percdiff.combo.b,-26.17870764,-23.1151781,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1523,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp85_mean_percdiff.combo.b,-58.57491409,-51.64324622,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1524,SOUTHWEST HARBOR_ME,-68.32499,44.27983,Future_2100_rcp85_warm_percdiff.combo.b,-75.68738307,-66.31142102,1.0168,-0.1204,0.8304,-0.6168,-0.1738,0.7948,-0.0456,-1.5626,0.43825,0.201,NA,NA,-0.155,-0.532
1525,STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp45_cold_percdiff.combo.b,-4.963699312,-2.401178516,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1526,STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp45_mean_percdiff.combo.b,-15.14708899,-13.21760461,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1527,STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp45_warm_percdiff.combo.b,-36.45456902,-39.23080516,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1528,STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp85_cold_percdiff.combo.b,-7.573216272,-6.39817604,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1529,STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp85_mean_percdiff.combo.b,-24.3949493,-25.67046694,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1530,STONINGTON_ME,-68.66669,44.15619,Future_2055_rcp85_warm_percdiff.combo.b,-49.14127526,-51.56428768,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1531,STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp45_cold_percdiff.combo.b,-4.154681398,-1.556539822,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1532,STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp45_mean_percdiff.combo.b,-19.35992296,-19.66999221,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1533,STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp45_warm_percdiff.combo.b,-42.87224927,-45.3645317,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1534,STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp85_cold_percdiff.combo.b,-31.7850201,-35.15338772,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1535,STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp85_mean_percdiff.combo.b,-64.5943843,-66.6088495,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1536,STONINGTON_ME,-68.66669,44.15619,Future_2100_rcp85_warm_percdiff.combo.b,-79.90444479,-80.64061641,-0.125,0.2684,0.906,-0.826,-0.2984,0.8374,0.1642,-1.5028,2.9025,2.33875,NA,NA,-0.224,-0.511
1537,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp45_cold_percdiff.combo.b,1.565352505,-0.156614256,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1538,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp45_mean_percdiff.combo.b,5.269898837,5.1049077,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1539,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp45_warm_percdiff.combo.b,-16.68642567,11.33853051,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1540,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp85_cold_percdiff.combo.b,-2.494309587,-4.878573714,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1541,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp85_mean_percdiff.combo.b,-2.494022029,7.266343701,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1542,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2055_rcp85_warm_percdiff.combo.b,-30.37059823,11.36358344,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1543,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp45_cold_percdiff.combo.b,0.541121428,-3.240480149,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1544,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp45_mean_percdiff.combo.b,-2.302971481,6.928242171,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1545,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp45_warm_percdiff.combo.b,-26.90791453,11.36451274,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1546,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp85_cold_percdiff.combo.b,4.443624201,5.575016366,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1547,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp85_mean_percdiff.combo.b,-34.53606572,10.86501643,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1548,STONINGTON_MYSTIC_PAWCATUCK_CT,-71.96646,41.35427,Future_2100_rcp85_warm_percdiff.combo.b,-63.47747507,-1.834390636,-0.5582,-0.2098,-0.179,-0.6734,-0.7682,0.076,0.0664,-0.1594,0.9625,-0.0705,NA,NA,0.109,-0.151
1549,STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp45_cold_percdiff.combo.b,-14.19524443,-13.47153872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1550,STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp45_mean_percdiff.combo.b,-21.87820485,-20.71294025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1551,STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp45_warm_percdiff.combo.b,-32.06307589,-30.46844806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1552,STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp85_cold_percdiff.combo.b,-13.46752861,-12.74761161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1553,STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp85_mean_percdiff.combo.b,-25.00599451,-23.69453496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,STUEBEN_ME,-67.96526,44.51072,Future_2055_rcp85_warm_percdiff.combo.b,-46.08673091,-43.93321413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1555,STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp45_cold_percdiff.combo.b,-13.69470577,-12.9623601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1556,STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp45_mean_percdiff.combo.b,-23.97232859,-22.70360942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1557,STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp45_warm_percdiff.combo.b,-40.30832483,-38.3615024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1558,STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp85_cold_percdiff.combo.b,-35.11434056,-33.41645222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1559,STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp85_mean_percdiff.combo.b,-61.0190565,-58.25238865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1560,STUEBEN_ME,-67.96526,44.51072,Future_2100_rcp85_warm_percdiff.combo.b,-75.17828259,-71.707939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1561,SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp45_cold_percdiff.combo.b,-3.720027322,-3.755200219,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1562,SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp45_mean_percdiff.combo.b,-14.67271884,-14.78549506,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1563,SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp45_warm_percdiff.combo.b,-39.45288436,-39.8742192,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1564,SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp85_cold_percdiff.combo.b,-7.632897731,-7.671272665,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1565,SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp85_mean_percdiff.combo.b,-26.14073399,-26.3919537,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1566,SWANS ISLAND_ME,-68.45141,44.14544,Future_2055_rcp85_warm_percdiff.combo.b,-51.77288261,-52.34682018,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1567,SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp45_cold_percdiff.combo.b,-3.714720157,-3.726984555,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1568,SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp45_mean_percdiff.combo.b,-20.3713239,-20.54949172,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1569,SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp45_warm_percdiff.combo.b,-44.93689282,-45.42772595,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1570,SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp85_cold_percdiff.combo.b,-31.76421169,-32.08593562,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1571,SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp85_mean_percdiff.combo.b,-65.96984421,-66.71138963,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1572,SWANS ISLAND_ME,-68.45141,44.14544,Future_2100_rcp85_warm_percdiff.combo.b,-80.96341841,-81.81005509,-0.899,1.001,1.0332,-1.077,-0.6138,-0.398,0.6778,-1.5852,0.5485,1.999,NA,NA,-0.189,-0.541
1573,TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp45_cold_percdiff.combo.b,17.75409952,13.62186359,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1574,TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp45_mean_percdiff.combo.b,2.516707105,1.759639368,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1575,TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp45_warm_percdiff.combo.b,6.658537585,16.91513844,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1576,TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp85_cold_percdiff.combo.b,7.962466515,2.304556641,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1577,TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp85_mean_percdiff.combo.b,3.939357581,6.713875337,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1578,TIVERTON_RI,-71.17811,41.60944,Future_2055_rcp85_warm_percdiff.combo.b,5.118491595,19.48223164,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1579,TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp45_cold_percdiff.combo.b,9.261824812,4.258931394,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1580,TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp45_mean_percdiff.combo.b,3.425514423,6.164534513,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1581,TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp45_warm_percdiff.combo.b,5.199986634,18.51402436,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1582,TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp85_cold_percdiff.combo.b,4.567916452,3.16431327,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1583,TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp85_mean_percdiff.combo.b,4.401278303,19.41132543,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1584,TIVERTON_RI,-71.17811,41.60944,Future_2100_rcp85_warm_percdiff.combo.b,-12.13475729,4.204345459,-0.5032,-0.2,0.125,-0.7854,-0.4464,0.2224,0.1356,0.1078,0.20025,-0.10425,NA,NA,-0.153,-0.524
1585,TREMONT_ME,-68.35192,44.2537,Future_2055_rcp45_cold_percdiff.combo.b,-8.286730919,-8.358906381,0.5828,-0.1808,0.8082,-0.6694,0.2142,0.3566,-0.3988,-1.5686,0.60025,0.27775,NA,NA,-0.15,-0.535
1586,TREMONT_ME,-68.35192,44.2537,Future_2055_rcp45_mean_percdiff.combo.b,-16.37655236,-16.51559611,0.5828,-0.1808,0.8082,-0.6694,0.2142,0.3566,-0.3988,-1.5686,0.60025,0.27775,NA,NA,-0.15,-0.535
1587,TREMONT_ME,-68.35192,44.2537,Future_2055_rcp45_warm_percdiff.combo.b,-33.59772437,-33.95261626,0.5828,-0.1808,0.8082,-0.6694,0.2142,0.3566,-0.3988,-1.5686,0.60025,0.27775,NA,NA,-0.15,-0.535
1588,TREMONT_ME,-68.35192,44.2537,Future_2055_rcp85_cold_percdiff.combo.b,-12.86437833,-12.97282828,0.5828,-0.1808,0.8082,-0.6694,0.2142,0.3566,-0.3988,-1.5686,0.60025,0.27775,NA,NA,-0.15,-0.535
1589,TREMONT_ME,-68.35192,44.2537,Future_2055_rcp85_mean_percdiff.combo.b,-22.70555729,-22.91528368,0.5828,-0.1808,0.8082,-0.6694,0.2142,0.3566,-0.3988,-1.5686,0.60025,0.27775,NA,NA,-0.15,-0.535
1590,TREMONT_ME,-68.35192,44.2537,Future_2055_rcp85_warm_percdiff.combo.b,-45.19676688,-45.70962715,0.5828,-0.1808,0.8082,-0.6694,0.2142,0.3566,-0.3988,-1.5686,0.60025,0.27775,NA,NA,-0.15,-0.535
